Respondent ID,Collector ID,Which country perspective will you share in this survey?,State/Province,"Please confirm your region, based on the Council’s regional classification.",Which sector do you represent?,What is your primary energy focus?,What is the stage of your organisation?,What is your current role within the organization?,What is your gender?,What is your age group?,Are you a part of the Council’s Global or National Future Energy Leaders programme?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,Company
1.15007E+11,437952640,Kazakhstan,,Europe,Government / Public Sector,,,Mid-Level,Female,<35,Yes,High,High,High,High,High,High,Not Applicable,Not Applicable,High,Medium,High,Medium,High,Low,Not Applicable,Not Applicable,High,Medium,Medium,High,High,High,Very High,Very High,Medium,Medium,Very High,Very High,High,Medium,Very High,Medium,Medium,Medium,Not Applicable,Not Applicable,High,High,High,Medium,High,High,High,High,High,Medium,Ministry of Energy of the Republic of Kazakhstan 
1.15006E+11,438004238,Australia,VIC,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Male,<35,Yes,High,Medium,High,High,Low,Low,High,Medium,Medium,Low,Low,Low,Medium,High,High,Medium,High,Low,Medium,Medium,Low,Medium,Low,Low,Low,Low,Medium,Low,Very High,Very High,High,Medium,Medium,Very High,Medium,Medium,Low,High,Medium,Low,Low,Low,Low,Low,High,Medium,Iberdrola
1.15006E+11,437952933,Uruguay,,Latin America and the Caribbean,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Female,<35,Yes,Very High,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Very High,Medium,High,Medium,Low,Medium,Very High,Medium,High,Medium,High,Medium,Very High,Medium,Medium,Medium,Medium,Medium,DK,DK,DK,DK,DK,DK,DK,DK,Low,Medium,Very High,Medium,High,Medium,High,Medium,High,Medium,
1.15006E+11,437952796,Latvia,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Senior-Level,Female,<35,Yes,Very High,High,High,High,Very High,Very High,Very High,High,High,High,Medium,Medium,Medium,High,High,Medium,Medium,Medium,High,Medium,High,Medium,Very High,Very High,High,Medium,High,High,High,Medium,Very High,Medium,High,Medium,Very High,High,High,Medium,Very High,High,Medium,Medium,High,Medium,High,Medium,"World energy council, future energy leaders"
1.15006E+11,437952850,Malawi,,Africa,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Other,Male,<35,No,High,High,Medium,High,Medium,Medium,High,High,Very High,High,Medium,High,High,Very High,Medium,High,High,High,Not Applicable,Very High,High,High,Low,High,Medium,High,Medium,High,High,Low,Low,High,Medium,Low,Low,Not Applicable,Very High,Low,Medium,Low,Very High,Medium,High,Low,Not Applicable,Very High,Stop ecocide international 
1.15006E+11,437952640,Uruguay,,Latin America and the Caribbean,Government / Public Sector,,,Mid-Level,Female,35-50,,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,High,High,High,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Medium,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,High,High,Medium,Medium,High,High,Medium,Low,High,Low,Dirección Nacional de Energía
1.15006E+11,437952640,Brazil,São Paulo,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Board or Advisory Role,Male,65+,,Very High,Very Low,Very High,Very Low,Very High,Very Low,Very High,High,High,Low,Medium,Medium,High,Very High,Medium,Very High,High,Medium,High,High,Low,Low,Very High,Very High,High,Medium,Low,Very High,Very High,Low,High,Very Low,Medium,High,High,Low,Medium,Very Low,High,Low,Very Low,Very High,High,High,Very High,Low,Amazul
1.15006E+11,437952796,Latvia,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,<35,Yes,Medium,High,Low,Medium,High,Medium,Low,Medium,Low,Low,Low,Low,Medium,Low,Low,Medium,Low,Medium,Very Low,Low,Low,Medium,Low,Low,Low,Very Low,Low,Low,Medium,Medium,Low,Medium,Medium,Low,Medium,Low,High,Medium,Very High,High,Medium,High,Low,Very High,High,Low,
1.15006E+11,437952796,Latvia,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Male,35-50,,High,High,Medium,High,Low,Low,Very High,High,Very High,Medium,Low,Medium,Medium,High,High,High,Low,Very Low,Low,Medium,Very Low,Very High,Medium,Very High,Very High,Very High,Medium,High,Low,Very High,Low,Very High,Low,High,High,Medium,Very Low,High,Very High,Medium,Very Low,Low,Very Low,Very Low,High,Medium,"Latvenergo, AS"
1.15006E+11,437952640,France,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,65+,,Medium,Medium,Not Applicable,Not Applicable,High,High,Medium,Medium,Not Applicable,Not Applicable,High,Medium,High,Medium,High,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,DK,High,High,Very High,High,High,Medium,High,High,Very High,Medium,Medium,Not Applicable,Medium,Not Applicable,High,Medium,Observ'ER / IPSL
1.15006E+11,437952640,France,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Start-up or Scale-up,Top-Level,Male,65+,,Medium,High,Very High,High,Very High,High,Very High,Very High,Very High,Very High,High,High,Very High,High,High,High,High,High,High,High,High,Medium,Medium,High,Low,Medium,Low,Medium,Very High,High,High,Medium,Medium,Medium,Low,High,High,Medium,Very High,Medium,Medium,High,Low,Medium,Very High,Low,Les Energies de Jérôme
1.15006E+11,437952640,Romania,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Other,Male,50-65,,Very High,Medium,Very High,Medium,High,Very High,Very High,High,Very High,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Very High,Medium,Very High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Very High,Very High,Very High,Medium,Medium,Medium,Medium,Very High,Medium,Petroleum-Gas University
1.15006E+11,437952640,Romania,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Female,<35,Yes,High,High,High,High,High,High,Very High,High,High,Medium,High,High,Very High,Medium,High,High,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Very High,High,Very High,Very High,High,Very High,High,Medium,High,High,High,High,Medium,Very High,Low,Very High,Very High,Medium,Simtel Team
1.15006E+11,437952640,Iceland,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,Medium,High,High,High,Medium,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Low,Low,High,Medium,Medium,Low,High,Medium,High,Medium,Medium,Medium,Very High,High,High,High,High,High,High,Medium,Medium,Low,Medium,Medium,High,High,High,High,Medium,Low,
1.15006E+11,437952841,South Africa,,Africa,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Female,35-50,,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,High,Medium,High,Low,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,South Africa 
1.15006E+11,437952640,Iceland,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,<35,No,Medium,High,Low,Low,High,High,Low,Medium,High,High,Low,Low,High,High,High,High,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,High,High,Low,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,Low,High,Medium,Medium,High,Medium,Low,Medium,Low,Medium,Landsvirkjun
1.14998E+11,437952640,Iceland,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Female,<35,Yes,Low,High,Low,High,Medium,High,Medium,High,Medium,High,Medium,Medium,High,Low,Low,Medium,Medium,Medium,Low,Very High,Low,High,Low,High,Low,High,Very Low,Very Low,High,High,High,High,Medium,Very High,Low,High,Medium,Low,Medium,High,Low,High,Medium,High,Medium,High,
1.15006E+11,437952640,Colombia,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Top-Level,Male,35-50,,Very High,Very High,Very High,Very High,High,High,Very High,High,Very High,High,Very High,High,Very High,High,Very High,High,Very High,High,High,High,High,Medium,Very High,High,High,Medium,High,Medium,Very High,High,Very High,Very High,Very High,Very High,Very High,Very High,High,Medium,Very High,High,High,High,Very High,Very High,Very High,High,ANDEG
1.15006E+11,437952640,Kenya,,Africa,Government / Public Sector,,,Mid-Level,Male,35-50,,High,High,Very High,Medium,Very High,Very High,Very High,High,High,High,Very High,Medium,Medium,Medium,High,High,Medium,Medium,Low,Medium,High,High,High,High,Very High,Very High,High,High,Very High,Medium,Very High,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,High,High,Medium,Low,Very High,Very High,Technical Training and Vocational College
1.15006E+11,437952640,France,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Prefer not to say,50-65,,High,Medium,Medium,Medium,High,DK,High,Low,High,Medium,High,Low,DK,DK,Low,DK,Medium,DK,DK,DK,Low,Low,High,Very Low,High,Low,Medium,Low,DK,DK,Medium,DK,High,Low,High,Low,Medium,High,Medium,Low,Low,High,DK,DK,Very High,Very Low,EDF
1.15006E+11,437952640,France,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Other,Top-Level,Male,35-50,,Very High,Low,High,Low,High,High,Medium,Very High,High,Medium,Medium,Medium,High,High,Very High,Very Low,Medium,Medium,Medium,High,Very High,High,Very High,Low,High,Low,High,Low,Medium,Medium,High,Low,High,Very High,High,Very High,Very High,High,High,Medium,Low,Very High,Low,Medium,Very High,Medium,EcoCapitalManagement
1.15006E+11,437952640,France,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Start-up or Scale-up,Senior-Level,Female,<35,No,High,Low,High,Low,High,Low,Very High,Low,High,Low,Low,Medium,Very High,Very Low,Medium,Medium,Low,Low,Low,Low,Medium,Low,Low,Low,Low,Low,Very High,High,Very High,Very Low,Very High,Very Low,Low,Very Low,Low,Very High,High,Medium,Very High,Very Low,Low,Very Low,Low,Very Low,Very High,Very Low,Epyr
1.15006E+11,437952640,Trinidad and Tobago,,Latin America and the Caribbean,Government / Public Sector,,,Mid-Level,Male,<35,No,Medium,Very High,Very High,Low,High,Medium,High,Medium,Very High,Low,Very High,Low,High,High,Very High,Low,Medium,Medium,Low,Low,High,Very Low,Medium,Very Low,Very Low,Low,High,Very Low,Low,Medium,Medium,Medium,Very High,Low,Low,High,Medium,Medium,Low,High,Very High,Low,Medium,Medium,High,Very Low,Ministry of Energy and Energy Industries
1.15006E+11,437952640,Slovenia,,Europe,Government / Public Sector,,,Senior-Level,Male,50-65,,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Very Low,Very Low,Low,Low,High,Medium,High,Medium,Medium,Low,High,Medium,Medium,Medium,High,High,Low,Medium,Low,Medium,Very High,Medium,
1.15006E+11,437952640,Peru,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,Medium,Very High,Very High,High,Medium,Medium,High,High,Medium,High,Medium,Medium,High,Medium,High,Low,Medium,Medium,High,High,Low,Medium,Medium,High,Medium,High,Low,Medium,Very High,High,Very High,High,Medium,Medium,High,High,High,High,High,High,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Very High,Medium,CVC Energia
1.15006E+11,437952640,Iceland,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,Very High,High,Medium,Low,Very High,High,Very High,High,Medium,High,Medium,Very Low,Very High,Very High,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,Very High,High,Medium,Medium,Low,Medium,Very High,Very High,Medium,Very High,Low,Very High,Low,High,Low,High,Very High,High,High,Medium,Very High,Medium,High,High,
1.15006E+11,437952640,Trinidad and Tobago,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Top-Level,Male,<35,No,High,High,High,High,High,High,High,High,High,High,High,Medium,High,High,High,High,Medium,Medium,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Low,Very Low,Very Low,Low,Low,Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,
1.15006E+11,437952640,France,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,65+,,High,High,High,Low,Low,Medium,High,Low,High,Low,Medium,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Medium,Low,High,Very High,Low,Medium,Medium,Low,Low,Low,Low,Medium,Medium,Low,High,Medium,Very High,Low,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,
1.15006E+11,437952640,France,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Male,35-50,,Medium,High,High,High,Medium,High,Very High,Medium,Very High,Very High,Medium,Medium,High,High,High,Medium,Low,Medium,Medium,High,High,Medium,High,Medium,Medium,Low,Medium,Low,High,High,High,Medium,High,Very High,High,Medium,Medium,High,Medium,Low,Low,Medium,Medium,Medium,High,High,EDF
1.15006E+11,437952640,Romania,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Other,Female,<35,Yes,Very High,Very High,High,Very High,Very High,High,Very High,Very High,Medium,Medium,Very High,High,High,Medium,Low,Low,Very High,Medium,Low,Low,Low,Low,Very High,Very High,High,Low,Medium,Medium,Very High,Low,Very High,Very High,Very High,Very High,High,High,Very High,Low,Very High,Very Low,Very High,Very High,Very High,Very High,Very High,Low,UNSTPB
1.15006E+11,437953383,Greece,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Male,<35,No,Low,High,Medium,High,High,High,High,High,Very High,Medium,High,Medium,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,Medium,Medium,High,Medium,High,Medium,High,High,High,High,High,High,High,High,Medium,Very High,High,Very High,High,Medium,Medium,Medium,Medium,Very High,Very High,
1.15006E+11,437952640,Uruguay,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Female,<35,Yes,Low,Medium,Medium,Medium,Low,Low,Very High,Medium,High,Medium,Medium,Medium,High,Medium,High,Low,Medium,Low,Low,Medium,Low,Low,Medium,High,Medium,Medium,Low,Medium,High,Medium,High,High,High,Medium,Low,High,Low,Medium,Very High,Medium,Medium,High,Low,Medium,High,Medium,Ventus
1.15006E+11,437952640,Burkina Faso,,Africa,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,35-50,,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,BGET-ER
1.15003E+11,437952640,Slovenia,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Board or Advisory Role,Male,50-65,,Low,Medium,Low,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Medium,Medium,High,Low,Low,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,Medium,Low,Low,Low,Low,Low,Low,High,Very High,ELES d.o.o.
1.15006E+11,437952640,Malaysia,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,<35,No,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,High,Low,High,Medium,High,Low,Medium,Medium,High,High,High,Medium,High,Medium,Very High,Medium,High,High,High,High,High,High,High,Medium,High,Medium,High,Medium,High,High,High,Medium,High,High,High,High,High,High,Sungrow malaysia
1.15006E+11,437952640,Romania,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Other,Male,<35,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Medium,High,Very High,Very High,High,High,Very High,Medium,High,Medium,Low,Medium,Low,Low,Very High,Medium,Low,Low,Low,Very Low,High,High,High,Medium,Very High,High,Very High,High,Very Low,High,Low,High,Very High,High,Very High,High,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Very High,Medium,FEL Romania
1.15006E+11,437952640,Spain,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Board or Advisory Role,Male,65+,,Very High,Very High,High,Medium,High,High,High,Very High,Medium,High,Medium,High,Low,Medium,Medium,High,High,High,Very High,High,Low,High,High,High,Medium,High,Low,High,High,Medium,Very High,High,High,Very High,Very High,High,DK,Very High,Low,High,DK,Very High,DK,Very High,Very High,Very High,n.a.
1.15006E+11,437952640,Türkiye,,Europe,Government / Public Sector,,,Mid-Level,Male,35-50,,Very High,High,High,High,Medium,High,High,High,Very High,High,Very High,High,Very High,High,Very High,High,Medium,Low,Medium,Low,High,Low,Very High,Very High,Very High,Very High,Very High,Medium,High,Medium,Medium,Very Low,Low,Very Low,Very High,High,High,High,Very High,High,Medium,High,Medium,Low,High,High,
1.15006E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Other,Male,35-50,,Low,Low,Medium,High,Low,Low,Medium,Medium,Very High,Medium,High,Medium,Very High,Low,Medium,Very Low,Not Applicable,Not Applicable,High,High,Very Low,Low,Low,Low,Medium,Low,Medium,Low,Very High,Low,Not Applicable,Not Applicable,High,Medium,Medium,Medium,Low,Low,Low,Low,Very High,High,Very High,High,Not Applicable,Not Applicable,
1.15006E+11,437952841,South Africa,,Africa,"Consumer / End-User Sector (commercial, industrial, residential, etc.)",,Start-up or Scale-up,Board or Advisory Role,Male,<35,No,Medium,Low,Medium,Low,Medium,Very Low,Medium,Medium,Medium,Medium,High,Medium,Very High,Medium,High,Low,Very High,Low,Very High,Medium,Very High,Low,Very High,Medium,Very High,Medium,Very High,Medium,High,Medium,Very High,Low,Very High,Low,Very High,Low,Very High,Low,Very High,Low,Very High,Low,Medium,Low,Very High,Low,Kalahari Kinesis 
1.15006E+11,437952640,Austria,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Male,35-50,,Very High,Very High,High,Medium,Very High,Very High,High,Medium,High,Low,Medium,High,Medium,Medium,Low,High,Low,Low,Medium,Low,High,Medium,Medium,Very High,Very Low,Medium,Low,Medium,Very High,Very High,High,Low,High,Medium,High,High,Very High,Very High,High,High,Medium,Low,Low,Medium,High,Medium,World Energy Council Austria
1.15006E+11,437952640,Romania,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Other,Female,<35,Yes,Very High,High,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Very High,Medium,Medium,Medium,High,Medium,Low,Low,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Medium,PPC Energie S.A.
1.15006E+11,437952640,Romania,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Start-up or Scale-up,Top-Level,Male,<35,Yes,High,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Very Low,Very Low,Medium,Medium,Medium,Medium,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Low,Low,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Very High,Very High,Very High,Very High,Low,Low,Low,Low,High,High,Nano Energies Romania
1.15006E+11,437952640,Spain,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Female,65+,,Very High,High,High,High,Medium,High,Medium,High,High,Medium,Medium,Medium,Very High,Medium,Medium,Medium,Very High,Medium,Medium,Low,High,High,Very High,High,High,High,Very High,High,Medium,Low,High,Medium,High,Medium,Very High,High,Very High,High,Very High,Very High,High,Very High,Medium,Medium,Very High,High,CIEMAT
1.15006E+11,437952640,Saudi Arabia,,Middle East and Gulf States,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Male,<35,Yes,High,High,Very High,High,Very High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Very High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Low,Very Low,Medium,Medium,Medium,Medium,Very High,High,High,Medium,Medium,Medium,High,Medium,High,Medium,Aramco
1.15006E+11,437952640,Sweden,,Europe,"Energy-Adjacent / Related Sector (technology, finance, transport, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Female,<35,Yes,Medium,High,High,Medium,High,Medium,High,Medium,Medium,Low,Very High,Medium,High,High,Medium,Medium,Low,Low,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,High,Very High,High,Low,Medium,Very High,High,High,High,Medium,Low,Low,Medium,Low,Medium,Very High,Medium,Hitachi Energy Sweden
1.15006E+11,437952640,Germany,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Female,35-50,,High,Medium,High,Medium,Medium,Medium,High,High,High,Very High,Medium,Medium,Very High,Very High,Medium,High,High,Medium,High,Medium,Medium,Low,High,High,Medium,Medium,Low,Low,Very High,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,High,High,Medium,Medium,Low,Medium,Very High,Medium,Amprion
1.15006E+11,437952640,Saudi Arabia,,Middle East and Gulf States,Government / Public Sector,,,Senior-Level,Male,35-50,,Low,Very Low,Very High,Medium,Very High,Very High,Medium,Very Low,Very High,Very High,DK,DK,Very High,Very High,Medium,Medium,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,Very High,Medium,Very High,Medium,Low,Very Low,Very High,Medium,Very High,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Very High,Very Low,High,Very Low,Very High,Medium,
1.15006E+11,437952640,France,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Low,High,High,High,Medium,Medium,High,High,Very High,High,Low,DK,Very High,Very High,High,High,Low,Medium,Medium,Low,Medium,Medium,Very High,High,High,High,Very High,High,High,High,Very High,Very High,High,Very High,Very High,High,High,High,Very High,Very High,Medium,High,Low,DK,High,High,EDF
1.15006E+11,437952640,France,,Europe,Other (please specify),,,Other,Male,50-65,,Not Applicable,Very High,High,High,High,Very High,Not Applicable,Very High,Not Applicable,High,Not Applicable,Medium,Not Applicable,Medium,High,Very High,Not Applicable,Medium,High,High,Not Applicable,High,High,High,High,High,Very High,Very High,Not Applicable,Medium,Not Applicable,High,Not Applicable,Very High,Not Applicable,Very High,Very High,Very High,High,Medium,Medium,Medium,Very Low,Low,Very High,High,CEA
1.15006E+11,437936611,Portugal,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,High,High,High,High,Medium,Medium,High,Medium,High,Medium,Low,Medium,High,Medium,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Very High,High,Very High,High,High,High,High,Medium,High,Medium,Very High,Medium,High,High,High,High,Very High,Medium,Vinci Energies Portugal
1.15006E+11,437952640,Romania,,Europe,Government / Public Sector,,,Senior-Level,Female,50-65,,High,Medium,High,Medium,High,Medium,Very High,Medium,Very High,Medium,High,Medium,High,Medium,Medium,Medium,Very High,Medium,Very High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,Very High,Medium,High,Medium,Very High,Medium,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Medium,Medium,Not Applicable,Not Applicable,
1.14996E+11,437952640,Spain,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Mid-Level,Male,50-65,,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Low,Very High,Very High,High,High,Very High,Medium,Very High,Medium,High,Medium,High,Medium,High,Medium,Very High,Very High,Very High,Very High,High,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Low,Very High,Very High,High,Very High,Very High,Very Low,EDP
